formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C42H79NO9	[M - H2O + H]+	C42H78NO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.997	Sphingolipids	0.982	Glycosphingolipids	0.986	Neutral glycosphingolipids	0.870	Glycosyl-N-acylsphingosines	0.850	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	724.570	632	10.538	816975714006953718	816973469970041831	816973469970041830	3307	
1	C27H44O3	[M + Na]+	C27H44NaO3+	Terpenoids	0.983	Carotenoids (C40)	0.457	Carotenoids (C40, β-β)	0.037	Lipids and lipid-like molecules	0.961	Prenol lipids	0.850					Prenol lipids	0.850	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	439.319	632	10.540	816975711813332170	816973470007790572	816973470003596267	3312	
4	C16H30F2N4O2	[M + Na]+	C16H30F2N4NaO2+	Alkaloids	0.279	Ornithine alkaloids	0.168	Tropane alkaloids	0.110	Organic acids and derivatives	0.928	Carboxylic acids and derivatives	0.766	Amino acids, peptides, and analogues	0.554	Amino acids and derivatives	0.553	Amino acids and derivatives	0.553	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	371.223	632	10.541	816975712991931924	816973470045539313	816973470045539312	3313	
5	C21H38N2O3	[M + K]+	C21H38KN2O3+	Fatty acids	0.993	Fatty amides	0.511	Sphingoid bases	0.100	Lipids and lipid-like molecules	0.929	Fatty Acyls	0.919	Fatty amides	0.690	N-acyl amines	0.603	N-acyl amines	0.603	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	405.250	632	10.541	816975711213546424	816973470079093750	816973470079093749	3314	
1	C20H34O2	[M + H]+	C20H35O2+	Terpenoids	0.934	Diterpenoids	0.931	Labdane diterpenoids	0.169	Lipids and lipid-like molecules	0.990	Prenol lipids	0.926	Diterpenoids	0.962			Diterpenoids	0.962	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Diterpenoids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	307.262	633	10.549	816975712593472936	816973470171368448	816973470171368447	3322	
1	C21H46OSi	[M + H]+	C21H47OSi+	Fatty acids	0.991	Fatty acyls	0.878	Fatty alcohols	0.874	Lipids and lipid-like molecules	0.566	Fatty Acyls	0.509					Fatty Acyls	0.509	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.338	633	10.549	816975713235201632	816973470209117189	816973470209117188	3323	
1	C48H92NO8P	[M + H]+	C48H93NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.991	Glycerophospholipids	0.999	Glycerophosphocholines	0.995	Phosphatidylcholines	0.990	Phosphatidylcholines	0.990	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	842.661	633	10.553	816975711834303709	816973470280420367	816973470280420366	3337	
3	C16H40N6O2	[M + Na]+	C16H40N6NaO2+	Alkaloids	0.556	Ornithine alkaloids	0.743	Polyamines	0.791	Organic acids and derivatives	0.841	Organic carbonic acids and derivatives	0.687	Ureas	0.787			Ureas	0.787	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	371.307	634	10.559	816975713612689096	816973470330752020	816973470330752019	3327	
1	C34H69NO3	[M + O + H]+	C34H70NO4+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.999	Ceramides	1.000	Long-chain ceramides	0.857	Long-chain ceramides	0.857	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	556.528	635	10.581	816975713612689104	816973470397860894	816973470393666589	3333	
1	C44H80NO8P	[M + H]+	C44H81NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.990	Glycerophospholipids	0.999	Glycerophosphocholines	0.994	Phosphatidylcholines	0.988	Phosphatidylcholines	0.988	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	782.566	635	10.588	816975714258612014	816973470427221027	816973470427221026	3334	
4	C41H68O6	[M + H]+	C41H69O6+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	0.994	Lipids and lipid-like molecules	0.997	Glycerolipids	0.999	Diradylglycerols	0.920	Diacylglycerols	0.931	1,2-diacylglycerols	0.912	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	657.504	636	10.595	816975717899268387	816973470506912813	816973470506912812	3341	
1	C35H64O5	[M + Na]+	C35H64NaO5+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.996	Glycerolipids	1.000	Diradylglycerols	0.993	Diacylglycerols	0.989	1,2-diacylglycerols	0.936	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Secondary alcohols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	587.464	637	10.615	816975719295971913	816973470683073596	816973470683073595	3350	
2	C25H49O11P	[M + Na]+	C25H49NaO11P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoinositols	0.998	Lipids and lipid-like molecules	0.998	Glycerophospholipids	1.000	Glycerophosphoinositols	1.000	Lysophosphatidylinositols	0.966	1-acyl-sn-glycerol-3-phosphoinositols	0.964	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Lysophosphatidylinositols; Secondary alcohols; Carbonyl compounds; 1-acyl-sn-glycerol-3-phosphoinositols; Glycerophosphoinositols; Polyols; Cyclitols and derivatives; Inositol phosphates; Cyclohexanols; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	579.290	637	10.623	816975725704869159	816973470745988161	816973470745988160	3352	
1	C30H51BrO8	[M + H]+	C30H52BrO8+	Terpenoids	0.837	Diterpenoids	0.325	Pimarane and Isopimarane diterpenoids	0.072	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.974	Monosaccharides	0.950	Hexoses	0.745	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	619.283	638	10.629	816975751755695264	816973470804708422	816973470800514117	3354	
1	C20H41NO	[M + H]+	C20H42NO+	Fatty acids	0.992	Fatty amides	0.983	Primary amides	0.420	Lipids and lipid-like molecules	0.529							Lipids and lipid-like molecules	0.529	Organic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Organooxygen compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.324	639	10.657	816975730016614380	816973470926343258	816973470926343257	3366	
1	C21H32N2O5	[M + H]+	C21H33N2O5+	Amino acids and Peptides	0.896	Small peptides	0.629	Dipeptides	0.311	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.772	Amino acids and derivatives	0.772	Alpha amino acids and derivatives	0.639	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	393.239	641	10.680	816975741991354465	816973471161224307	816973471161224306	3377	
1	C19H34O2	[M + H]+	C19H35O2+	Terpenoids	0.721	Diterpenoids	0.433	Labdane diterpenoids	0.172	Lipids and lipid-like molecules	0.889	Prenol lipids	0.649					Prenol lipids	0.649	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.262	641	10.690	816975738879180262	816973471236721789	816973471236721788	3381	
1	C26H54NO7P	[M + H]+	C26H55NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	1.000	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphocholines	0.998	Lysophosphatidylcholines	0.991	1-acyl-sn-glycero-3-phosphocholines	0.989	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	524.369	642	10.699	816975739747401399	816973471270276226	816973471270276225	3383	
1	C44H82NO8P	[M + H]+	C44H83NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.996	Lipids and lipid-like molecules	0.990	Glycerophospholipids	0.999	Glycerophosphocholines	0.993	Phosphatidylcholines	0.987	Phosphatidylcholines	0.987	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	784.582	643	10.709	816975735922195324	816973471303830663	816973471299636358	3386	
1	C48H92NO8P	[M + H]+	C48H93NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.991	Glycerophospholipids	0.999	Glycerophosphocholines	0.995	Phosphatidylcholines	0.989	Phosphatidylcholines	0.989	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	842.661	643	10.724	816975738644299161	816973471362550929	816973471362550928	3400	
1	C30H46O2	[M + H]+	C30H47O2+	Terpenoids	0.999	Triterpenoids	0.997	Lupane triterpenoids	0.626	Lipids and lipid-like molecules	0.990	Prenol lipids	0.980	Triterpenoids	0.951			Triterpenoids	0.951	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Triterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	439.355	644	10.739	816975742029103221	816973471492574373	816973471492574372	3402	
